"IDENCCC","ORDENTRA","NUTS1","CNACE","ESTRATO2","CONTROL","MERCADO","REGULACION","SEXO","TIPOPAIS","CNO1","RESPONSA","ESTU","ANOANTI","MESANTI","TIPOJOR","TIPOCON","FIJODISM","FIJODISD","VAL","VAN","PUENTES","JAP","JSP1","JSP2","HEXTRA","DRELABM","SIESPM1","DSIESPM1","SIESPM2","DSIESPM2","SALBASE","EXTRAORM","PHEXTRA","COMSAL","COMSALTT","IRPFMES","COTIZA","BASE","DRELABAM","DRELABAD","SIESPA1","DSIESPA1","SIESPA2","DSIESPA2","SIESPA3","DSIESPA3","SIESPA4","DSIESPA4","RETRINOIN","RETRIIN","GEXTRA","VESPNOIN","VESPIN","ANOS2","FACTOTAL"
1151,4,7,"N0",3,2,1,1,1,1,"F0",0,6,5,4,1,1,0,0,0,32,0,1764,39,0,0,31,6,0,6,0,1167.82,0,0,1387.54,0,438.08,174.63,2750,12,0,6,0,6,0,6,0,6,0,34000.01,0,1000,0,0,4,27.07
22472,10,1,"G1",4,2,2,2,1,1,"N0",0,3,5,9,1,1,0,0,0,30,0,1776,40,0,0,31,6,0,6,0,1052.22,0,0,426.78,0,190.35,117.4,1848.75,12,0,1,4,6,0,6,0,6,0,21994.16,194.96,4437,0,0,3,22.21
13670,6,3,"R0",2,2,2,2,6,1,"B0",0,6,0,2,2,1,4,0,0,10,0,66,3,45,0,31,6,0,6,0,251,0,0,33.21,0,0,18.05,284.21,4,0,6,0,6,0,6,0,6,0,919.74,0,0,0,0,2,17.63
8812,20,2,"H2",3,1,2,3,6,1,"E0",0,3,18,9,1,1,0,0,0,30,2,1711,37,30,0,31,6,0,6,0,657.83,0,0,1293.5,0,206.18,91.4,1944.7,12,0,1,4,6,0,6,0,1,3,23712.17,0,3401.14,0,0,4,14.73
16761,3,3,"C1",1,2,2,1,6,1,"L0",0,3,7,1,1,1,0,0,0,30,0,1826,40,0,0,31,6,0,6,0,1511.49,0,0,60,0,6.2,95.98,1511.49,12,0,1,4,6,0,6,0,6,0,15579.54,108.97,0,0,0,4,10.3
8233,4,3,"J0",2,2,2,1,6,1,"F0",0,5,12,0,1,1,0,0,25,0,2,1680,35,0,0,31,6,0,6,0,707.47,0,0,884.46,0,226.03,125,1982.25,12,0,1,138,6,0,6,0,6,0,22871.99,1900,4400,1016,0,4,29.36
1255,9,4,"J0",2,2,2,2,1,1,"L0",0,5,0,7,1,1,0,0,0,32,0,1744,39,0,0,31,6,0,6,0,994.61,0,0,848.22,0,162.43,133.87,2108.38,9,16,6,0,6,0,6,0,6,0,25300.68,0,10178.63,2608.9,0,3,5.4
24625,5,4,"R0",2,2,2,1,1,1,"G0",0,2,1,7,1,1,0,0,22,0,0,1788,40,0,0,31,6,0,6,0,1059.06,0,0,412.7,0,186.91,112.91,1778.02,12,0,1,23,6,0,6,0,6,0,18203.9,800.95,3000,14,0,4,7.2
13090,3,3,"J0",1,2,2,1,6,1,"D0",0,6,0,10,1,1,0,0,25,0,0,1776,40,0,0,31,6,0,6,0,1735.53,0,0,1954.75,0,977.14,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,53708.2,0,9424.84,0,0,4,72.27
10716,6,2,"E0",2,2,2,1,1,1,"C0",0,6,21,0,1,1,0,0,22,0,0,1752,40,0,0,31,6,0,6,0,1522,0,0,382,0,247,104,2227,12,0,6,0,6,0,6,0,6,0,28772,0,3808,0,0,4,16.36
18857,8,7,"G2",3,2,1,2,6,1,"G0",1,4,22,2,1,1,0,0,0,30,0,1790,40,0,0,31,6,0,6,0,1837.51,0,0,173.65,0,246.97,127.77,2012.12,12,0,6,0,6,0,6,0,6,0,23891.97,0,0,0,0,4,27.04
4602,10,4,"C7",2,2,2,2,1,1,"P0",0,2,33,7,1,1,0,0,0,30,2,1722,40,0,0,31,6,0,6,0,1704.75,0,0,1219.58,0,381.77,185.69,2924.33,12,0,6,0,6,0,6,0,6,0,34239.14,0,0,0,0,5,21.72
10990,5,5,"C4",3,2,4,1,1,1,"D0",0,5,6,5,1,1,0,0,0,30,3,1752,40,0,0,31,6,0,6,0,1522.36,0,0,968.52,268.28,470.53,181.38,2856.42,12,0,6,0,1,2,6,0,6,0,34846.52,0,4362.36,0,0,3,28.2
1419,2,5,"R0",2,2,1,2,6,1,"D0",1,3,7,10,1,1,0,0,22,0,0,1800,40,0,0,31,6,0,6,0,1665.85,0,0,283.33,0,259.24,181.46,1949.18,10,0,6,0,6,0,6,0,6,0,23400.19,0,3998.01,0,0,3,71.43
15110,17,4,"Q0",3,1,1,5,6,1,"H0",0,4,19,4,1,1,0,0,0,30,0,1491,31,0,0,31,6,0,6,0,669.3,0,0,1415.8,396.47,333.62,110.98,2311.99,12,0,1,3,6,0,6,0,6,0,27484.83,0,0,0,0,6,41.28
20881,3,4,"M0",1,2,2,1,6,1,"B0",0,6,10,8,1,1,0,0,24,0,0,1700,37,40,0,31,6,0,6,0,1526.36,0,0,585.81,0,355.48,158.32,2493.21,12,0,6,0,6,0,6,0,6,0,29860.72,0,2,0,0,4,24.97
20768,5,2,"H2",2,2,2,5,1,1,"N0",0,2,0,1,2,1,0,0,22,0,0,768,16,0,0,31,6,0,6,0,507,0,0,70.9,32.65,0,38.74,610,3,27,6,0,6,0,6,0,6,0,2730.44,0,0,0,0,2,6.86
13904,4,3,"L0",3,2,2,2,6,1,"D0",0,7,8,7,1,1,0,0,24,0,0,1765,39,0,0,31,6,0,6,0,1391.83,0,0,4794.79,0,1925.55,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,67156.13,0,7048.81,201.12,0,3,37.01
7693,15,4,"G2",3,2,2,2,1,1,"G0",1,3,7,4,1,1,0,0,0,30,14,1780,40,0,0,31,6,0,6,0,1594.12,0,0,414.44,0,213.49,111.21,1751.33,12,0,6,0,6,0,6,0,6,0,20608.23,0,0,0,0,4,32.34
8149,4,3,"C2",1,2,1,2,1,1,"L0",0,3,3,6,1,1,0,0,0,30,0,1752,40,0,0,31,1,6,6,0,1988.54,0,0,0,0,265.27,126.51,1992.28,12,0,1,6,6,0,6,0,6,0,23822.66,39.85,0,0,0,5,104.75
748,1,5,"C8",1,2,2,1,1,1,"P0",0,3,36,8,1,1,0,0,0,30,0,1778,40,0,0,31,6,0,6,0,1128.71,0,0,426.56,0,237.18,126.22,1987.74,12,0,6,0,6,0,6,0,6,0,24844.24,0,5397.01,0,0,6,33.93
9620,5,2,"D0",1,2,2,2,1,2,"L0",0,4,12,5,1,1,0,0,30,0,0,1840,40,0,0,31,6,0,6,0,1106.7,0,0,222.86,0,64.75,98.52,1551.5,12,0,6,0,6,0,6,0,6,0,18526.28,0,2637.05,0,0,2,3.43
10963,6,1,"E0",1,1,1,3,6,1,"D0",0,5,20,0,1,1,0,0,0,38,0,1635,37,30,0,31,6,0,6,0,1251.13,0,0,490.17,0,223.93,134.26,2114.38,12,0,6,0,6,0,6,0,6,0,25116.94,0,2520.64,0,0,4,32.78
4782,3,5,"N0",2,2,2,1,1,2,"P0",0,2,0,2,1,2,0,0,0,30,0,1780,40,0,0,31,6,0,6,0,938.96,0,0,316.56,0,25.11,80.36,1255.52,3,0,6,0,6,0,6,0,6,0,2797.7,0,0,0,0,4,81.55
11271,5,1,"H2",1,2,2,2,1,1,"E0",0,6,2,3,1,1,0,0,0,30,0,1792,40,0,0,31,6,0,6,0,1285.99,0,0,789,0,393,147.43,2329,12,0,6,0,6,0,6,0,6,0,27873,0,0,0,0,2,68.56
19837,3,5,"O0",2,1,1,3,1,1,"C0",1,7,4,2,1,1,0,0,22,0,9,1612,37,30,0,31,6,0,6,0,1238.68,0,0,2033.08,0,691.65,179.27,3734.96,12,0,6,0,6,0,6,0,6,0,45597.92,0,6543.52,0,0,4,288.53
8784,6,6,"C8",1,2,3,2,1,1,"M0",0,4,14,11,1,1,0,0,0,31,0,1748,40,0,0,31,6,0,6,0,1419.8,114.5,0,444.34,60.8,277.01,147.88,2328.74,12,0,1,15,6,0,6,0,1,4,27026.21,642.72,3068.6,0,0,3,22.02
1211,21,4,"K0",3,2,2,3,6,1,"D0",0,7,17,4,1,1,0,0,26,0,0,1665,38,0,0,31,6,0,6,0,2947.75,0,0,72.12,0,522.62,194.28,3059.65,12,0,1,45,6,0,6,0,6,0,35973.94,2952.48,4491.34,609.19,0,4,30.47
9096,15,5,"O0",3,1,1,5,6,1,"A0",1,7,18,8,1,1,0,0,25,0,0,1680,37,30,0,31,6,0,6,0,1238.68,0,0,3957.28,0,1183.97,198.69,4139.4,12,0,6,0,6,0,6,0,6,0,65407.55,0,1944.31,0,0,4,58.92
19071,24,3,"P0",3,1,1,5,6,1,"F0",0,3,35,6,1,1,0,0,22,0,6,1642,37,30,0,31,6,0,6,0,1272.71,0,0,463.28,0,245.12,97.86,2082.11,12,0,6,0,6,0,6,0,6,0,25348.14,0,0,0,0,5,371.89
5382,9,4,"C1",3,2,2,2,1,1,"L0",0,4,0,7,1,1,0,0,15,0,0,1840,40,0,0,31,6,0,6,0,1088.69,2000,0,1298.65,0,195.96,168.88,2659.51,7,0,6,0,6,0,6,0,6,0,21620.83,0,2000,0,0,5,51.2
19440,1,7,"C8",1,2,1,2,1,1,"P0",0,2,14,3,1,1,0,0,0,30,0,1736,40,0,0,31,6,0,6,0,1164,0,0,428.6,0,162.23,75.12,1592.6,12,0,1,1,6,0,6,0,6,0,18089,31.02,3027.4,68.16,0,4,16.6
23264,7,1,"P0",3,1,2,3,6,1,"C0",1,6,15,1,1,1,0,0,22,0,0,1743,35,0,0,31,6,0,6,0,1071.06,1257.14,0,1695.41,0,616.74,168.62,3564.63,12,0,6,0,6,0,6,0,6,0,42546.72,0,16544,0,0,5,67.98
17200,1,5,"C4",1,2,2,3,1,1,"P0",0,3,6,0,1,1,0,0,0,30,0,1752,40,0,0,31,1,2,6,0,2083.86,0,0,0,0,343.71,197.73,3113.84,12,0,1,2,6,0,6,0,6,0,28991.1,15.23,4000,0,1,4,10.25
4504,6,7,"H1",2,2,3,2,6,1,"H0",0,3,1,4,1,1,0,0,0,30,0,1723,40,0,0,31,6,0,6,0,1204.35,0,0,0,0,38.13,54.83,1166.7,12,0,6,0,6,0,6,0,6,0,14962.85,0,0,72.3,0,2,10
13998,5,6,"H2",3,1,2,3,1,1,"L0",0,3,42,4,2,2,0,0,31,0,0,920,15,0,0,31,6,0,6,0,415,0,0,235.86,0,31.11,41.33,3158.4,12,0,6,0,6,0,6,0,6,0,12025.23,0,0,132.71,0,6,43.76
16950,4,5,"C1",1,2,1,1,1,1,"F0",0,4,0,4,2,1,0,0,11,0,0,1133,25,0,0,31,1,31,6,0,1031.44,0,0,0,0,20.11,74.08,1166.69,5,15,1,97,6,0,6,0,6,0,3193.74,2472.67,0,0,0,3,15.62
21193,15,2,"Q0",3,1,1,5,6,1,"B0",0,6,16,2,2,2,0,0,28,0,8,1592,35,30,0,31,6,0,6,0,2245.78,0,0,694.73,0,441.9,215.75,3371.36,12,0,6,0,6,0,6,0,6,0,37988.18,0,0,0,0,4,64.8
7612,19,3,"N0",3,2,2,1,1,1,"D0",0,4,15,7,1,1,0,0,0,30,0,1776,38,0,0,31,6,0,6,0,1415.17,0,0,619.83,0,258.52,135.44,2132.94,12,0,6,0,6,0,6,0,6,0,28812.79,0,2484.32,567.12,0,5,17.18
4498,3,5,"C7",1,2,4,2,1,1,"D0",1,6,8,11,1,1,0,0,30,0,0,1744,40,0,0,31,6,0,6,0,2567.49,0,0,272.6,0,507.24,180.34,2840.09,12,0,6,0,6,0,6,0,6,0,33969.44,0,0,0,0,4,7.72
16333,14,3,"P0",3,2,2,1,1,2,"D0",0,4,3,4,1,1,0,0,0,31,8,1700,40,0,0,31,6,0,6,0,884.99,0,0,473.65,0,87.22,86.28,1358.64,12,0,6,0,6,0,6,0,6,0,16360.83,0,2319.32,0,0,2,24.97
5306,9,1,"K0",2,2,2,1,6,1,"H0",0,5,18,3,2,1,0,0,27,0,1,1221,27,30,0,31,6,0,6,0,1112.14,0,0,213.51,0,79.88,85.22,1342.13,12,0,1,27,6,0,1,365,6,0,15909.99,799.09,4734.3,247.5,0,4,11.19
23956,5,2,"M0",2,1,4,5,1,2,"D0",0,7,1,0,1,2,0,0,30,0,0,1519,35,0,0,31,6,0,6,0,2666.66,0,0,0,0,426.67,170.66,2666.66,12,0,6,0,6,0,6,0,6,0,27129.76,0,4521.14,0,0,3,44.32
9782,18,5,"P0",3,1,2,5,1,1,"F0",0,4,33,8,1,1,0,0,22,0,6,1462,35,0,0,31,1,31,6,0,2466.94,0,0,0,0,444.94,173.16,2726.86,12,0,1,327,6,0,6,0,6,0,11009.27,22246.96,3652.93,0,0,6,27.72
1714,6,1,"K0",2,2,2,1,6,1,"D0",0,4,1,8,1,1,0,0,25,0,0,1840,40,0,0,31,6,0,6,0,1223.63,0,0,0,0,171.76,93.22,1468.01,12,0,6,0,6,0,6,0,6,0,20962.92,0,1800,0,0,3,5.7
1226,2,5,"C8",3,2,3,2,1,1,"A0",1,6,10,0,1,1,0,0,0,30,0,1752,40,0,0,31,6,0,6,0,4285.71,0,0,0,0,1117.5,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,65874.06,0,14571.42,54.12,0,3,33.68
7376,7,2,"C5",1,2,1,1,1,1,"K0",0,5,7,7,1,1,0,0,22,0,0,1724,40,0,0,31,6,0,6,0,1238.7,0,0,960.23,0,202.03,139.63,2198.93,12,0,6,0,6,0,6,0,6,0,27095.11,0,0,0,0,4,26.11
10797,7,5,"C2",2,2,2,1,1,1,"D0",1,2,16,2,1,1,0,0,22,0,0,1768,39,9,0,31,6,0,6,0,930.93,0,0,536.03,0,142,110.21,1735.48,12,0,1,19,6,0,6,0,6,0,19711.51,853.67,2830.63,0,0,5,28.44
13475,7,4,"P0",3,1,2,3,1,1,"B0",0,7,3,3,1,2,0,0,22,0,7,1650,37,30,0,31,6,0,6,0,1736.05,0,0,0,0,234.71,129.63,2025.39,12,0,6,0,6,0,6,0,6,0,24514.28,0,3446.46,0,0,2,10.83
5625,18,4,"C8",3,2,4,3,1,1,"M0",0,3,24,0,1,1,0,0,23,0,5,1681,40,0,0,31,6,0,6,0,2808.27,1000,0,65.1,65.1,614.27,172.3,2713.42,12,0,6,0,1,36,6,0,6,0,28008.99,0,5540.5,21.41,0,4,93.08
22986,2,6,"F0",1,2,4,2,1,1,"C0",0,6,2,8,1,1,0,0,0,30,3,1738,40,0,0,31,6,0,6,0,1160.58,0,0,922.28,0,371.74,181.44,2835,12,0,6,0,6,0,6,0,6,0,30560.04,0,4913,129.88,0,4,203.53
22919,8,3,"Q0",3,2,2,2,6,1,"D0",0,5,7,1,1,1,0,0,22,0,0,1680,37,30,0,31,6,0,6,0,1215.24,0,0,148.98,0,191.83,109.09,1490.5,12,0,1,50,6,0,6,0,6,0,19088.69,1866.55,4814,0,0,3,22.09
18717,23,2,"C8",3,2,3,4,1,1,"M0",0,3,28,3,1,1,0,0,0,30,0,1676,40,0,0,31,6,0,6,0,4917.47,0,0,1193,0,986.48,262.35,4139.4,12,0,1,216,6,0,6,0,6,0,33670.12,20639.21,0,0,0,4,25.6
18953,13,5,"C4",3,2,4,1,1,1,"D0",0,7,3,0,1,1,0,0,22,0,1,1752,39,0,0,31,6,0,6,0,1464.44,0,0,478.75,0,245.04,155.18,2443.9,12,0,6,0,1,28,6,0,6,0,26786.44,0,5245.71,0,0,4,48.13
7640,18,6,"C4",3,2,4,3,1,1,"L0",0,2,10,11,1,1,0,0,22,0,8,1684,40,0,0,31,6,0,6,0,2800.89,0,0,1450.7,1450.7,1105.41,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,69533.85,0,18514.77,145.29,0,3,33.56
8594,1,5,"M0",1,2,1,1,1,1,"F0",0,4,10,1,2,1,0,0,30,0,0,1335,30,0,0,31,6,0,6,0,835.63,0,0,253.17,0,0,61.91,974.91,12,0,1,6,6,0,6,0,6,0,11531.85,121.9,835.71,0,0,3,42
16425,19,6,"R0",3,2,2,3,1,1,"F0",0,2,35,0,1,1,0,0,24,0,0,1760,40,0,0,31,6,0,6,0,1125.25,0,0,2254.03,0,340.99,202.26,3185.1,12,0,6,0,6,0,6,0,6,0,33969.38,0,2251,0,0,5,20.32
7183,10,4,"Q0",3,1,1,2,6,1,"H0",0,4,12,3,1,2,0,0,22,0,6,1830,37,30,0,31,6,0,6,0,1190.9,0,0,336.43,237.78,61.09,94.43,2009.08,12,0,1,5,6,0,6,0,6,0,27109.28,4165.72,3313.76,0,0,5,21.82
20765,21,6,"S0",3,2,1,1,6,1,"H0",0,2,13,4,2,1,0,0,0,30,0,1507,33,30,0,31,6,0,6,0,850.35,0,0,82.23,0,0,69.8,1099.1,12,0,1,10,6,0,6,0,6,0,12431.99,264.24,1858.19,0,0,4,68.36
16849,14,4,"D0",4,2,2,3,1,1,"C0",0,6,18,6,1,1,0,0,25,0,0,1670,38,0,0,31,6,0,6,0,2598.45,0,0,0,0,650,249.07,3922.38,12,0,6,0,6,0,6,0,6,0,46137.76,0,14957,4725.3,0,4,9.88
9450,1,3,"C8",1,2,1,1,1,1,"L0",0,3,3,2,1,1,0,0,0,30,0,1792,40,0,0,31,6,0,6,0,1288.71,0,0,0,0,32.22,81.84,1288.71,12,0,6,0,6,0,6,0,6,0,15145.65,0,0,0,0,5,54.58
9812,1,2,"R0",3,2,1,5,6,1,"O0",0,3,3,2,2,1,10,20,27,0,0,98,3,0,0,31,6,0,6,0,101,0,0,0,0,0,6.87,108.12,10,20,6,0,6,0,6,0,6,0,759.67,0,0,0,0,3,1
16922,5,5,"N0",3,2,3,1,1,2,"G0",0,3,2,6,1,1,0,0,25,0,0,1764,39,0,0,31,6,0,6,0,1300.65,0,0,320.94,27.26,176.32,102.96,1621.59,12,0,6,0,6,0,6,0,6,0,18254.19,0,2330,51.04,0,6,22.97
25389,7,6,"J0",3,2,2,1,1,1,"D0",0,5,14,10,1,1,0,0,23,0,2,1760,40,0,0,31,6,0,6,0,1442.2,0,0,378.88,0,145.69,115.64,1821.08,12,0,1,74,6,0,6,0,6,0,18727.27,6252.37,0,0,0,4,55.2
4821,12,2,"F0",2,2,1,2,1,1,"L0",0,3,2,2,1,1,0,0,28,0,0,1750,40,0,0,31,6,0,6,0,1106.7,0,0,223.5,0,159.62,98.43,1550.09,12,0,1,1,6,0,6,0,6,0,19302.38,0,2589,0,0,2,6.81
13166,11,6,"M0",3,2,2,1,6,1,"E0",0,5,4,7,1,1,0,0,22,0,0,1732,40,0,0,31,6,0,6,0,804.3,0,0,467.55,0,168.26,91.25,1437.02,12,0,1,39,6,0,6,0,6,0,15173.34,1393.2,1900,14.43,0,4,21.09
7508,6,5,"C1",3,2,4,1,1,2,"L0",0,2,5,3,1,1,0,0,22,0,0,1770,40,0,0,31,1,31,6,0,2175.22,0,0,0,0,253.06,127.46,2007.26,12,0,1,25,1,132,6,0,6,0,16933.17,1533.84,1804.26,0,0,3,22.4
4910,21,1,"C8",3,2,3,3,1,1,"P0",0,4,34,5,1,1,0,0,0,30,6,1744,40,0,0,31,6,0,6,0,1519.59,0,0,953.91,0,466.01,202.33,3329.87,12,0,1,15,6,0,6,0,6,0,38696.82,764.64,10217.26,0,0,5,14.82
5452,5,6,"G2",3,2,3,3,6,1,"G0",0,4,8,2,2,1,0,0,0,31,0,1568,35,0,0,31,6,0,6,0,858.01,0,0,212.26,0,79.97,22.97,65.44,12,0,6,0,6,0,6,0,6,0,10296.12,0,0,0,0,3,22.09
1287,6,4,"C8",3,2,2,1,1,1,"D0",1,4,9,0,1,1,0,0,21,0,0,1752,40,0,0,31,6,0,1,3,1826.83,0,0,292,202.66,397.43,186.09,2647.07,12,0,1,21,6,0,6,0,1,13,29893.8,1334.5,3774.32,0,0,2,12.45
7179,11,5,"J0",2,2,2,5,1,2,"N0",0,2,1,8,2,1,0,0,22,0,0,960,20,0,8,31,6,0,6,0,634,0,69,157,157,0,35,562,6,28,1,3,6,0,6,0,6,0,5077,99,0,0,0,4,24.16
23213,7,3,"M0",2,2,2,3,6,1,"D0",0,5,5,0,1,1,0,0,22,0,0,1765,40,0,0,31,6,0,6,0,1391.83,0,0,536.74,0,303.56,142.88,2250,12,0,1,6,6,0,6,0,6,0,30341.54,404.78,6923.22,0,0,4,59.71
3109,5,3,"K0",3,2,2,3,6,1,"D0",0,7,1,5,1,1,0,0,25,0,0,1690,37,30,0,31,6,0,6,0,2011.35,0,0,5863.84,0,2407.27,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,94502.37,0,5546.3,2043.32,0,5,47.03
24810,7,6,"Q0",2,2,1,2,6,1,"F0",0,4,3,1,2,1,0,0,0,30,14,1575,35,0,0,31,6,0,6,0,877.85,0,0,373.36,0,25.02,79.45,1251.21,12,0,1,5,6,0,6,0,6,0,13374.39,168.23,2756.3,0,0,3,104.63
12215,4,2,"C7",1,2,1,2,1,1,"L0",0,4,2,4,1,1,0,0,27,0,0,1765,40,0,0,31,6,0,6,0,1057.41,0,0,1064.57,0,339.35,154.53,2433.54,12,0,6,0,6,0,6,0,6,0,28105.32,0,3040.54,0,0,2,14.05
16381,6,2,"S0",1,2,1,2,1,1,"D0",1,7,15,8,1,1,0,0,23,0,0,1755,40,0,0,31,6,0,6,0,2030.64,0,0,1046.2,0,626.66,227.64,3584.82,12,0,6,0,6,0,6,0,6,0,42909.99,0,6120.08,0,0,4,12.21
1865,3,4,"R0",1,2,2,5,6,1,"F0",0,3,5,9,1,1,0,0,22,0,0,1826,40,0,1,31,6,0,6,0,1376.58,0,11,0,0,151.78,99.7,1376.58,12,0,1,98,6,0,6,0,6,0,12481.52,3595.31,0,0,0,6,7.76
9648,2,5,"O0",1,1,1,2,6,1,"O0",0,5,0,2,1,2,0,0,8,0,0,1750,40,0,0,31,6,0,6,0,1166.67,0,0,270,0,28.73,91.94,1436.67,4,19,6,0,6,0,6,0,6,0,5914.46,0,777.79,0,0,4,432.69
5462,6,7,"N0",1,2,3,2,6,1,"E0",0,5,16,5,1,1,0,0,22,0,0,1768,40,0,0,31,6,0,6,0,1360.28,0,0,749.47,0,313.26,136.75,2153.63,12,0,6,0,6,0,6,0,6,0,25798.77,0,0,0,0,4,21.08
6819,15,5,"H1",3,2,3,3,1,1,"D0",0,6,19,6,2,1,0,0,0,30,0,920,20,0,0,31,1,31,6,0,7894.21,0,0,0,0,2539.79,262.85,4139.4,12,0,1,123,1,12,1,153,6,0,85437.29,11921.98,5743.14,0,0,5,27.8
25480,16,5,"I0",3,2,2,1,1,1,"O0",0,2,14,2,2,1,9,13,24,0,0,525,15,0,0,31,6,0,6,0,1733.05,0,0,0,0,173.31,110.04,1733.05,9,13,6,0,6,0,6,0,6,0,16289.97,0,0,186.21,0,5,21.74
13459,10,4,"G2",2,2,2,3,6,1,"G0",0,4,9,7,2,1,0,0,23,0,14,1354,30,0,0,31,6,0,6,0,938.88,0,0,0,0,0,71.24,1121.95,12,0,6,0,1,215,6,0,6,0,4460.48,0,901.22,83.31,0,3,42.42
17359,2,4,"B0",2,2,2,3,6,1,"D0",0,6,16,10,1,1,0,0,0,30,0,1747,40,0,0,31,6,0,6,0,1756.34,0,0,1522.84,0,686.33,239.36,3769.43,12,0,6,0,6,0,6,0,6,0,44258.2,0,5883,0,0,4,6.56
25277,4,2,"F0",2,2,1,2,1,1,"N0",0,2,18,2,1,1,0,0,0,30,0,1688,40,0,0,31,1,31,6,0,2747.59,0,0,0,0,439.62,236.87,3730.2,12,0,1,208,6,0,6,0,6,0,15309.36,19080.85,1419.09,0,0,6,18.13
18854,12,4,"Q0",3,1,2,2,6,1,"B0",0,6,34,2,1,1,0,0,22,0,8,1519,35,0,0,31,6,0,6,0,1086.8,0,0,3694.51,529.36,857.83,262.85,4139.39,12,0,1,59,6,0,6,0,6,0,49468.76,9127.79,7969.48,0,0,5,70.21
15995,7,5,"C2",2,2,2,2,6,1,"P0",0,2,15,0,1,1,0,0,22,0,0,1764,40,0,0,31,6,0,6,0,1463.94,0,0,50.1,18.48,134.39,109.41,1722.94,12,0,6,0,6,0,6,0,6,0,20184.23,0,0,0,0,4,34.47
8648,18,6,"C5",4,2,4,1,1,1,"M0",0,2,6,6,1,1,0,0,0,30,0,1748,40,0,0,31,6,0,6,0,946.43,0,0,1274.99,307.26,362.98,153.14,2411.64,12,0,6,0,6,0,6,0,6,0,28485.29,0,3189.76,79.95,0,5,21.59
19159,9,5,"J0",3,2,4,1,1,1,"C0",1,5,2,1,1,1,0,0,22,0,0,1800,40,0,0,31,6,0,6,0,2428.58,0,0,17,0,437.76,181.23,2853.98,12,0,6,0,6,0,6,0,6,0,34454.2,0,0,43.56,0,4,50.4
11574,1,1,"C7",2,2,4,2,1,1,"M0",0,2,8,4,1,1,0,0,22,0,0,1750,40,0,0,31,6,0,6,0,2396.92,0,0,132,132,385.21,153.34,2396.92,12,0,6,0,6,0,6,0,6,0,29386.3,0,1998.35,0,0,4,7.4
12309,12,2,"G2",3,2,2,3,6,1,"G0",0,4,46,11,1,1,0,0,0,31,0,1784,40,0,0,31,1,3,6,0,1137.82,0,0,0,0,77.87,87.26,1374.2,12,0,1,10,6,0,6,0,6,0,16370.32,280.1,2996.58,0,0,6,28.56
20988,11,3,"Q0",3,1,1,5,6,1,"B0",0,6,18,3,1,1,0,0,22,0,0,1642,37,30,0,31,1,31,6,0,4268.34,0,0,0,0,798.18,208.52,3283.8,12,0,1,133,1,192,6,0,6,0,16395.04,10512.83,2630.97,0,0,4,42.44
4431,4,2,"E0",1,2,1,5,1,2,"K0",0,4,2,11,1,1,0,0,0,30,10,1735,40,0,0,31,6,0,6,0,2151.82,0,0,60,0,331.77,140.45,2211.82,12,0,6,0,1,112,6,0,6,0,19631.79,0,2062.72,0,0,3,3.67
18547,3,7,"M0",2,2,2,1,1,1,"K0",0,3,0,8,1,1,0,0,0,30,0,1765,40,0,0,31,6,0,6,0,1249.12,0,0,272.31,0,152,113,1775,8,6,1,1,6,0,6,0,6,0,15566,44,2079,0,0,4,32.43
2647,4,3,"C8",1,2,1,2,6,2,"P0",0,2,14,5,1,1,0,0,0,30,0,1800,40,0,0,31,6,0,6,0,1013.64,0,0,163.56,0,54.74,85.49,1346.14,12,0,6,0,6,0,6,0,6,0,16153.68,0,2027.28,0,0,4,34.09
22359,9,2,"K0",2,1,2,1,6,1,"D0",0,7,15,0,1,1,0,0,30,0,5,1700,40,0,0,31,6,0,6,0,2307.9,0,0,248.68,0,574.97,262.85,4139.39,12,0,6,0,6,0,6,0,6,0,45701.62,0,15045.6,274.5,0,3,10.44
17047,5,2,"C6",3,2,3,4,1,1,"M0",0,2,4,11,1,1,0,0,0,12,12,1820,40,0,0,31,6,0,6,0,2635.62,0,0,363.95,126.41,479.07,179.13,3125.98,8,27,1,2,6,0,6,0,1,4,24662.08,120.8,3244.84,0,0,4,22
23005,9,5,"R0",2,2,2,2,1,1,"C0",0,7,10,10,1,1,0,0,0,30,0,1757,40,0,0,31,6,0,6,0,1291.91,0,0,175.4,0,163.31,108.7,1711.86,12,0,6,0,6,0,6,0,6,0,20663.94,0,2934.62,35,0,5,15.11
3160,3,5,"J0",3,2,4,3,1,1,"D0",0,4,16,7,1,1,0,0,29,0,3,1760,40,0,0,31,6,0,6,0,2241.99,0,0,806.39,0,656.58,232.64,3663.6,12,0,6,0,6,0,6,0,6,0,46314.01,0,6111.82,113.87,0,5,63.01
4820,22,5,"C5",3,2,4,2,1,1,"M0",0,3,0,10,1,1,0,0,25,0,0,1776,40,0,0,31,1,2,6,0,1961.28,0,0,0,0,286.58,134.2,2113.46,12,0,1,9,6,0,6,0,6,0,25634.14,352.5,2451.28,20.52,0,3,21.56
